Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Customer_Name,City,State,Country,Customer_Segment,Order_ID,Order_Date,Order_Priority,Product_Category,Product_Sub_Category,Ship_Mode,Ship_Date
82.09,0.02,36,11.44,1,0.38,EMILY GRADY,Kanyakumari,Tamil Nadu,India,HOME OFFICE,56644,28/11/2012,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,30/11/2012
299.85,0.03,44,-260.8,10.05,0.37,DENNIS PARDUE,Kanyakumari,Tamil Nadu,India,CORPORATE,57280,31/1/2012,MEDIUM,OFFICE SUPPLIES,PAPER,EXPRESS AIR,1/2/2012
63.53,0.1,36,-2.51,0.79,0.5,GREG HANSEN,Kanyakumari,Tamil Nadu,India,HOME OFFICE,57478,3/10/2010,CRITICAL,OFFICE SUPPLIES,RUBBER BANDS,REGULAR AIR,4/10/2010
48.05,0.01,6,-11.34,5.2,0.37,LIZ CARLISLE,Kanyakumari,Tamil Nadu,India,CORPORATE,57510,10/12/2011,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,REGULAR AIR,10/12/2011
1158.26,0.06,7,170.08,19.99,0.39,ERICA BERN,Coimbatore,Tamil Nadu,India,CORPORATE,28836,24/10/2010,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,26/10/2010
3373.7095,0.01,34,861.72,8.99,0.57,LIZ PELLETIER,Kanyakumari,Tamil Nadu,India,CORPORATE,57767,11/4/2012,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,13/4/2012
12343.07,0.02,25,3972.72,69.3,0.37,JANET LEE,Kanyakumari,Tamil Nadu,India,CONSUMER,57799,31/8/2011,HIGH,TECHNOLOGY,OFFICE MACHINES,DELIVERY TRUCK,2/9/2011
812.21,0.06,41,-128.02,14.39,0.47,NEIL KNUDSON,Kanyakumari,Tamil Nadu,India,HOME OFFICE,58595,29/8/2010,HIGH,FURNITURE,OFFICE FURNISHINGS,EXPRESS AIR,30/8/2010
15.61,0.03,7,-5.19,1.49,0.38,DENISE MONTON,Kanyakumari,Tamil Nadu,India,HOME OFFICE,58755,3/12/2011,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,5/12/2011
47.11,0,18,-95.42,7.09,0.38,DENISE MONTON,Kanyakumari,Tamil Nadu,India,HOME OFFICE,58755,3/12/2011,LOW,OFFICE SUPPLIES,PAPER,REGULAR AIR,12/12/2011
3451.85,0.05,39,1264.75,14,0.36,LYCORIS SAUNDERS,Kanyakumari,Tamil Nadu,India,CORPORATE,59008,29/9/2010,CRITICAL,TECHNOLOGY,OFFICE MACHINES,DELIVERY TRUCK,29/9/2010
54.59,0,11,-47.18,6.89,0.39,NEIL KNUDSON,Kanyakumari,Tamil Nadu,India,HOME OFFICE,59205,31/10/2011,CRITICAL,OFFICE SUPPLIES,LABELS,REGULAR AIR,2/11/2011
597.04,0.05,35,-157.42,7.04,0.81,NEIL KNUDSON,Kanyakumari,Tamil Nadu,India,HOME OFFICE,59205,31/10/2011,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,2/11/2011
32.31,0.09,8,-33.59,5.47,0.37,GREG HANSEN,Kanyakumari,Tamil Nadu,India,HOME OFFICE,59491,24/3/2012,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,25/3/2012
57.9,0.03,6,-48.14,11.51,0.36,GREG HANSEN,Kanyakumari,Tamil Nadu,India,HOME OFFICE,59491,24/3/2012,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,24/3/2012
562.95,0.06,46,147.12,2.85,0.55,GREG HANSEN,Kanyakumari,Tamil Nadu,India,HOME OFFICE,59491,24/3/2012,HIGH,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,26/3/2012
298.52,0,9,73.19,5.76,0.4,HILARY HOLDEN,Coimbatore,Tamil Nadu,India,CORPORATE,28995,12/5/2010,HIGH,OFFICE SUPPLIES,PAPER,REGULAR AIR,13/5/2010
667.35,0.04,34,80.92,8.68,0.37,HILARY HOLDEN,Coimbatore,Tamil Nadu,India,CORPORATE,28995,12/5/2010,HIGH,OFFICE SUPPLIES,PAPER,REGULAR AIR,13/5/2010
285.01,0.01,35,124.82,1.39,0.36,MAXWELL SCHWARTZ,Kanyakumari,Tamil Nadu,India,CORPORATE,59776,9/3/2009,LOW,OFFICE SUPPLIES,ENVELOPES,EXPRESS AIR,13/3/2009
12215.43,0.07,33,5255.45,48.26,0.36,MAXWELL SCHWARTZ,Kanyakumari,Tamil Nadu,India,CORPORATE,59776,9/3/2009,LOW,TECHNOLOGY,OFFICE MACHINES,DELIVERY TRUCK,13/3/2009
138.67,0.08,12,-9.72,5.63,0.4,DENISE MONTON,Kanyakumari,Tamil Nadu,India,HOME OFFICE,59809,8/3/2011,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,10/3/2011
506.84,0.02,16,-38.32,6.5,0.64,DENISE MONTON,Kanyakumari,Tamil Nadu,India,HOME OFFICE,59809,8/3/2011,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,9/3/2011
679.65,0,43,31.2,8.4,0.39,IONIA MCGRATH,Kanyakumari,Tamil Nadu,India,HOME OFFICE,59943,9/6/2010,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,10/6/2010
412.62,0.08,43,175.54,1.39,0.37,VALERIE TAKAHITO,Kanyakumari,Tamil Nadu,India,CONSUMER,292,12/1/2012,HIGH,OFFICE SUPPLIES,ENVELOPES,REGULAR AIR,13/1/2012
3830.14,0.1,14,202.25,7.18,0.48,LUKE SCHMIDT,Kanyakumari,Tamil Nadu,India,HOME OFFICE,2817,18/4/2009,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,19/4/2009
1559.86,0.06,40,672.37,3.04,0.53,LUKE SCHMIDT,Kanyakumari,Tamil Nadu,India,HOME OFFICE,2817,18/4/2009,MEDIUM,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,20/4/2009
74.87,0.02,10,-43.97,8.19,0.37,LUKE SCHMIDT,Kanyakumari,Tamil Nadu,India,HOME OFFICE,2852,15/1/2010,CRITICAL,OFFICE SUPPLIES,PAPER,REGULAR AIR,15/1/2010
3931.318,0.06,42,1025.45,4.23,0.56,LUKE SCHMIDT,Kanyakumari,Tamil Nadu,India,HOME OFFICE,2852,15/1/2010,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,16/1/2010
3206.965,0.08,31,575.33,7.69,0.58,JACK LEBRON,Coimbatore,Tamil Nadu,India,CORPORATE,29121,11/4/2010,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,13/4/2010
215.76,0.09,21,-97.75,7.46,0.59,KELLY ANDREADA,Kanyakumari,Tamil Nadu,India,HOME OFFICE,4359,2/3/2010,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,4/3/2010
75.03,0.02,22,-31.52,1.92,0.84,JASON KLAMCZYNSKI,Kanyakumari,Tamil Nadu,India,SMALL BUSINESS,8293,10/8/2012,LOW,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",REGULAR AIR,14/8/2012
294.91,0.03,23,-37.27,6.27,0.57,TRACY HOPKINS,Kanyakumari,Tamil Nadu,India,SMALL BUSINESS,9095,10/6/2011,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,12/6/2011
131.65,0.01,24,67.41,0.5,0.36,CRAIG LESLIE,Kanyakumari,Tamil Nadu,India,CONSUMER,9254,14/5/2010,MEDIUM,OFFICE SUPPLIES,LABELS,EXPRESS AIR,16/5/2010
750.39,0.04,23,133.71,11.63,0.37,VALERIE TAKAHITO,Kanyakumari,Tamil Nadu,India,CONSUMER,9829,8/12/2011,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,9/12/2011
18.46,0.06,4,-0.43,0.5,0.36,VALERIE TAKAHITO,Kanyakumari,Tamil Nadu,India,CONSUMER,9829,8/12/2011,CRITICAL,OFFICE SUPPLIES,LABELS,REGULAR AIR,10/12/2011
838.4,0.02,47,-132.91,9.47,0.59,MICHAEL GRACE,Kanyakumari,Tamil Nadu,India,CORPORATE,10528,13/9/2009,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,EXPRESS AIR,15/9/2009
48.04,0.09,7,-23.28,5.94,0.37,SAPHHIRA SHIFLEY,Kanyakumari,Tamil Nadu,India,CORPORATE,10754,17/3/2010,LOW,OFFICE SUPPLIES,PAPER,REGULAR AIR,19/3/2010
130.38,0.08,18,31.52,1.71,0.4,SAPHHIRA SHIFLEY,Kanyakumari,Tamil Nadu,India,CONSUMER,11109,15/3/2011,MEDIUM,OFFICE SUPPLIES,PAPER,REGULAR AIR,16/3/2011
333.68,0.01,19,81.96,1.99,0.42,LAUREL BELTRAN,Kanyakumari,Tamil Nadu,India,CONSUMER,11426,7/5/2009,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,8/5/2009
6654.39,0.1,30,1151.69,24.49,NA,FILIA MCADAMS,Coimbatore,Tamil Nadu,India,SMALL BUSINESS,29319,24/1/2009,LOW,FURNITURE,CHAIRS & CHAIRMATS,REGULAR AIR,26/1/2009
1532.482,0.1,15,-43,8.99,0.57,LAUREL BELTRAN,Kanyakumari,Tamil Nadu,India,CONSUMER,12869,25/1/2009,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,28/1/2009
283.57,0.02,7,71.21,5.08,0.38,CRAIG LESLIE,Kanyakumari,Tamil Nadu,India,CONSUMER,13094,18/8/2010,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,REGULAR AIR,19/8/2010
3674.08,0.01,23,112.44,30,0.74,CRAIG LESLIE,Kanyakumari,Tamil Nadu,India,CONSUMER,14274,6/1/2009,NOT SPECIFIED,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,8/1/2009
1413.89,0.01,46,-40.72,13.99,0.58,CRAIG LESLIE,Kanyakumari,Tamil Nadu,India,CONSUMER,14274,6/1/2009,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,EXPRESS AIR,8/1/2009
61.7185,0.03,2,-164.04,1.1,0.55,CRAIG LESLIE,Kanyakumari,Tamil Nadu,India,CONSUMER,14274,6/1/2009,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,7/1/2009
1556.61,0.06,17,-485.55,35,0.83,TRACY BLUMSTEIN,Kanyakumari,Tamil Nadu,India,HOME OFFICE,14530,6/4/2009,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,8/4/2009
645.14,0.1,49,-26.32,5.5,0.57,TRACY BLUMSTEIN,Kanyakumari,Tamil Nadu,India,HOME OFFICE,14530,6/4/2009,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,8/4/2009
4851.5025,0.01,44,1371.67,7.69,0.58,TRACY BLUMSTEIN,Kanyakumari,Tamil Nadu,India,HOME OFFICE,14530,6/4/2009,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,6/4/2009
862.64,0.08,20,320.81,2.99,0.39,LUKE SCHMIDT,Kanyakumari,Tamil Nadu,India,HOME OFFICE,15462,26/2/2011,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,27/2/2011
2123.64,0.03,43,1013.77,5.86,0.37,KELLY ANDREADA,Kanyakumari,Tamil Nadu,India,HOME OFFICE,15715,15/10/2012,CRITICAL,OFFICE SUPPLIES,PAPER,REGULAR AIR,18/10/2012
2968.66,0.07,46,1077.49,14.48,0.46,MICHAEL GRACE,Kanyakumari,Tamil Nadu,India,CORPORATE,16128,8/5/2011,HIGH,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,8/5/2011
208.28,0.07,19,3.63,5.43,0.36,SKYE NORLING,Kolkatta,West Bengal,India,HOME OFFICE,6016,20/1/2012,HIGH,OFFICE SUPPLIES,PAPER,REGULAR AIR,20/1/2012
4429.69,0.03,21,983.55,24.49,0.46,FILIA MCADAMS,Coimbatore,Tamil Nadu,India,SMALL BUSINESS,29319,24/1/2009,LOW,TECHNOLOGY,COPIERS AND FAX,EXPRESS AIR,26/1/2009
63.96,0.05,33,-13.71,1.49,0.37,SAPHHIRA SHIFLEY,Kanyakumari,Tamil Nadu,India,CONSUMER,16579,12/12/2010,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,13/12/2010
177.23,0.07,23,4.94,3.12,0.45,SAPHHIRA SHIFLEY,Kanyakumari,Tamil Nadu,India,CONSUMER,16579,12/12/2010,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,13/12/2010
14.74,0.06,3,-2.72,1.22,0.36,MICHAEL GRACE,Kanyakumari,Tamil Nadu,India,CORPORATE,16935,15/12/2012,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,REGULAR AIR,16/12/2012
117.68,0.09,43,12.47,0.7,0.56,MICHAEL GRACE,Kanyakumari,Tamil Nadu,India,CORPORATE,16935,15/12/2012,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,EXPRESS AIR,17/12/2012
202.89,0.07,32,-201.91,10.05,0.37,KELLY ANDREADA,Kanyakumari,Tamil Nadu,India,HOME OFFICE,18946,4/5/2010,CRITICAL,OFFICE SUPPLIES,PAPER,REGULAR AIR,4/5/2010
535.57,0.05,21,131.05,8.99,0.5,VALERIE TAKAHITO,Kanyakumari,Tamil Nadu,India,CONSUMER,19361,23/9/2012,LOW,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,25/9/2012
452.39,0.08,26,-22.83,8.17,0.5,MICHAEL GRACE,Kanyakumari,Tamil Nadu,India,CORPORATE,20292,8/11/2012,MEDIUM,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,8/11/2012
117.13,0,5,-70.47,4,0.6,MICHAEL GRACE,Kanyakumari,Tamil Nadu,India,CORPORATE,20292,8/11/2012,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,9/11/2012
65.31,0,2,-34.42,12.98,0.39,LAUREL BELTRAN,Kanyakumari,Tamil Nadu,India,CONSUMER,21635,2/12/2009,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,2/12/2009
73.7,0.06,9,1.42,4,0.42,LARRY BLACKS,Kanyakumari,Tamil Nadu,India,CONSUMER,21860,28/4/2012,CRITICAL,FURNITURE,OFFICE FURNISHINGS,EXPRESS AIR,29/4/2012
71.24,0.03,10,2.78,3.1,0.36,LUKE SCHMIDT,Kanyakumari,Tamil Nadu,India,HOME OFFICE,22882,13/9/2010,CRITICAL,OFFICE SUPPLIES,PAPER,REGULAR AIR,15/9/2010
239.35,0.05,42,78.96,1.39,0.38,GREG GUTHRIE,Coimbatore,Tamil Nadu,India,SMALL BUSINESS,29382,17/11/2010,HIGH,OFFICE SUPPLIES,ENVELOPES,REGULAR AIR,20/11/2010
1616.66,0,15,112.58,56.22,0.6,TRACY BLUMSTEIN,Kanyakumari,Tamil Nadu,India,HOME OFFICE,24775,17/2/2012,CRITICAL,FURNITURE,BOOKCASES,DELIVERY TRUCK,19/2/2012
96.21,0.06,6,-19.34,57.4,0.48,TRACY BLUMSTEIN,Kanyakumari,Tamil Nadu,India,HOME OFFICE,24775,17/2/2012,CRITICAL,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,18/2/2012
237.15,0,46,123.02,0.5,0.36,MICHAEL GRACE,Kanyakumari,Tamil Nadu,India,CORPORATE,25120,4/2/2009,MEDIUM,OFFICE SUPPLIES,LABELS,REGULAR AIR,6/2/2009
179.22,0.01,22,-139.9,11.15,0.37,MICHAEL GRACE,Kanyakumari,Tamil Nadu,India,CORPORATE,25120,4/2/2009,MEDIUM,OFFICE SUPPLIES,PAPER,REGULAR AIR,5/2/2009
71.86,0.1,10,-35.52,6.93,0.37,MICHAEL GRACE,Kanyakumari,Tamil Nadu,India,CORPORATE,25120,4/2/2009,MEDIUM,OFFICE SUPPLIES,PAPER,REGULAR AIR,7/2/2009
6589.304,0.02,30,912.48,66.67,0.65,KELLY ANDREADA,Kanyakumari,Tamil Nadu,India,HOME OFFICE,25440,6/2/2009,HIGH,FURNITURE,TABLES,DELIVERY TRUCK,6/2/2009
136.5,0.05,38,-216.66,7.49,0.54,SAPHHIRA SHIFLEY,Kanyakumari,Tamil Nadu,India,CORPORATE,25799,24/2/2011,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,27/2/2011
250.376,0.01,6,-131.85,4.99,0.56,TRACY BLUMSTEIN,Kanyakumari,Tamil Nadu,India,HOME OFFICE,25831,14/9/2009,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,16/9/2009
5296.19,0.1,15,1164.05,19.99,0.57,KELLY ANDREADA,Kanyakumari,Tamil Nadu,India,HOME OFFICE,28545,23/8/2011,HIGH,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,24/8/2011
230.97,0.08,37,-173.73,8.19,0.37,SAPHHIRA SHIFLEY,Kanyakumari,Tamil Nadu,India,CORPORATE,28929,9/10/2012,MEDIUM,OFFICE SUPPLIES,PAPER,REGULAR AIR,10/10/2012
684.66,0.07,34,35.09,10.49,0.49,GREG GUTHRIE,Coimbatore,Tamil Nadu,India,SMALL BUSINESS,29382,17/11/2010,HIGH,FURNITURE,OFFICE FURNISHINGS,EXPRESS AIR,19/11/2010
723.17,0.09,46,-154.11,12.39,0.35,SAPHHIRA SHIFLEY,Kanyakumari,Tamil Nadu,India,CORPORATE,28929,9/10/2012,MEDIUM,OFFICE SUPPLIES,ENVELOPES,REGULAR AIR,11/10/2012
324.28,0.07,23,20.43,3.5,0.58,LUKE SCHMIDT,Kanyakumari,Tamil Nadu,India,HOME OFFICE,30083,8/1/2009,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,9/1/2009
546.01,0.01,32,133.56,5.08,0.36,SAPHHIRA SHIFLEY,Kanyakumari,Tamil Nadu,India,CONSUMER,30944,22/6/2011,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,23/6/2011
1786.04,0.1,1,-924.99,19.99,0.36,KELLY ANDREADA,Kanyakumari,Tamil Nadu,India,HOME OFFICE,33350,21/7/2009,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,21/7/2009
24.77,0.1,4,-17.07,5.68,0.36,TRACY BLUMSTEIN,Kanyakumari,Tamil Nadu,India,HOME OFFICE,34660,3/9/2011,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,4/9/2011
3832.37,0.01,36,1322.07,5.81,0.65,TRACY BLUMSTEIN,Kanyakumari,Tamil Nadu,India,HOME OFFICE,34660,3/9/2011,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,5/9/2011
75.68,0.08,45,-4.04,0.75,0.52,TRACY BLUMSTEIN,Kanyakumari,Tamil Nadu,India,HOME OFFICE,35425,28/3/2010,NOT SPECIFIED,OFFICE SUPPLIES,RUBBER BANDS,REGULAR AIR,30/3/2010
100.34,0,25,-88.19,5.47,0.37,TRACY BLUMSTEIN,Kanyakumari,Tamil Nadu,India,HOME OFFICE,35425,28/3/2010,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,30/3/2010
163.14,0.07,7,-37.5,8.99,0.57,KELLY ANDREADA,Kanyakumari,Tamil Nadu,India,HOME OFFICE,37350,20/5/2012,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,21/5/2012
42.66,0.09,7,-30.74,6.89,0.6,LARRY BLACKS,Kanyakumari,Tamil Nadu,India,CONSUMER,37765,24/11/2012,LOW,OFFICE SUPPLIES,APPLIANCES,EXPRESS AIR,29/11/2012
655.58,0.01,18,250.67,5.09,0.38,LARRY BLACKS,Kanyakumari,Tamil Nadu,India,CONSUMER,37765,24/11/2012,LOW,OFFICE SUPPLIES,PAPER,REGULAR AIR,28/11/2012
2531.35,0.09,28,415.55,28,0.38,HAROLD ENGLE,Coimbatore,Tamil Nadu,India,CONSUMER,29445,29/9/2010,HIGH,TECHNOLOGY,OFFICE MACHINES,DELIVERY TRUCK,1/10/2010
1465.33,0.01,12,-66.38,30,0.69,LARRY BLACKS,Kanyakumari,Tamil Nadu,India,CONSUMER,37765,24/11/2012,LOW,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,29/11/2012
187.18,0.09,31,28.91,1.67,0.51,LUKE SCHMIDT,Kanyakumari,Tamil Nadu,India,HOME OFFICE,38050,26/10/2010,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,EXPRESS AIR,27/10/2010
104.21,0.04,36,15.19,0.7,0.56,LUKE SCHMIDT,Kanyakumari,Tamil Nadu,India,HOME OFFICE,38050,26/10/2010,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,28/10/2010
1331.224,0.04,14,-401.42,69,0.63,LUKE SCHMIDT,Kanyakumari,Tamil Nadu,India,HOME OFFICE,38050,26/10/2010,NOT SPECIFIED,FURNITURE,TABLES,REGULAR AIR,28/10/2010
50.8,0.09,14,16.79,0.5,0.38,LUKE SCHMIDT,Kanyakumari,Tamil Nadu,India,HOME OFFICE,39043,22/12/2010,NOT SPECIFIED,OFFICE SUPPLIES,LABELS,REGULAR AIR,23/12/2010
750.89,0.07,37,-1176.28,35,0.84,LUKE SCHMIDT,Kanyakumari,Tamil Nadu,India,HOME OFFICE,39043,22/12/2010,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,EXPRESS AIR,23/12/2010
67.73,0.1,17,2.44,0.94,0.56,LUKE SCHMIDT,Kanyakumari,Tamil Nadu,India,HOME OFFICE,40388,24/7/2012,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,26/7/2012
854.23,0.01,41,67.14,6.32,0.58,MEG TILLMAN,Kanyakumari,Tamil Nadu,India,SMALL BUSINESS,42309,6/8/2009,LOW,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,8/8/2009
47.91,0.09,26,-58.83,2.58,0.82,MEG TILLMAN,Kanyakumari,Tamil Nadu,India,SMALL BUSINESS,42309,6/8/2009,LOW,OFFICE SUPPLIES,RUBBER BANDS,REGULAR AIR,11/8/2009
6427.258,0.08,38,1636.41,2.5,0.59,MEG TILLMAN,Kanyakumari,Tamil Nadu,India,SMALL BUSINESS,42309,6/8/2009,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,11/8/2009
5510.23,0.01,11,915.8,26,0.6,SAPHHIRA SHIFLEY,Kanyakumari,Tamil Nadu,India,CONSUMER,42727,29/4/2011,NOT SPECIFIED,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,30/4/2011
177.06,0.1,21,-100.61,7.77,0.55,SAPHHIRA SHIFLEY,Kanyakumari,Tamil Nadu,India,CONSUMER,42727,29/4/2011,NOT SPECIFIED,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",REGULAR AIR,30/4/2011
22.45,0.03,15,0.78,0.7,0.37,PHILIP BROWN,Coimbatore,Tamil Nadu,India,HOME OFFICE,29762,3/8/2010,CRITICAL,OFFICE SUPPLIES,RUBBER BANDS,REGULAR AIR,5/8/2010
12908.4,0.03,35,4084.86,59,0.55,LUKE SCHMIDT,Kanyakumari,Tamil Nadu,India,HOME OFFICE,43363,5/9/2011,CRITICAL,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,7/9/2011
477.16,0.02,31,204.18,1.97,0.39,SAPHHIRA SHIFLEY,Kanyakumari,Tamil Nadu,India,CONSUMER,43556,22/7/2012,LOW,OFFICE SUPPLIES,PAPER,REGULAR AIR,27/7/2012
663.24,0.01,30,76.33,6.32,0.58,LUKE SCHMIDT,Kanyakumari,Tamil Nadu,India,HOME OFFICE,45156,12/2/2011,LOW,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,12/2/2011
238.08,0.07,35,31.65,2.99,0.35,LUKE SCHMIDT,Kanyakumari,Tamil Nadu,India,HOME OFFICE,45156,12/2/2011,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,19/2/2011
174.3,0.08,14,75.58,0.5,0.38,LUKE SCHMIDT,Kanyakumari,Tamil Nadu,India,HOME OFFICE,45156,12/2/2011,LOW,OFFICE SUPPLIES,LABELS,REGULAR AIR,17/2/2011
991.36,0.1,19,-103.11,19.99,0.59,MICHAEL GRACE,Kanyakumari,Tamil Nadu,India,CORPORATE,45410,19/8/2009,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,24/8/2009
803.11,0.08,33,-237.13,14.36,0.6,MEG TILLMAN,Kanyakumari,Tamil Nadu,India,SMALL BUSINESS,47014,13/5/2012,CRITICAL,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,15/5/2012
17034.92,0.09,30,5916.34,24.49,0.37,HAROLD DAHLEN,Kanyakumari,Tamil Nadu,India,CORPORATE,47942,27/2/2010,MEDIUM,TECHNOLOGY,COPIERS AND FAX,REGULAR AIR,1/3/2010
22.6,0.04,3,-4.63,3.04,0.36,HAROLD DAHLEN,Kanyakumari,Tamil Nadu,India,CORPORATE,47942,27/2/2010,MEDIUM,OFFICE SUPPLIES,PAPER,EXPRESS AIR,1/3/2010
918.7395,0.06,9,-303.56,7.69,0.58,HAROLD DAHLEN,Kanyakumari,Tamil Nadu,India,CORPORATE,47942,27/2/2010,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,EXPRESS AIR,28/2/2010
7765.13,0.06,44,433.63,55.24,0.57,HELEN ABELMAN,Coimbatore,Tamil Nadu,India,HOME OFFICE,30048,13/6/2011,MEDIUM,OFFICE SUPPLIES,APPLIANCES,DELIVERY TRUCK,15/6/2011
2600.44,0.03,5,-921.94,24.49,0.36,LAUREL BELTRAN,Kanyakumari,Tamil Nadu,India,CONSUMER,48128,11/4/2012,MEDIUM,TECHNOLOGY,COPIERS AND FAX,EXPRESS AIR,12/4/2012
1247.8595,0.01,11,-55.8,8.99,0.57,KELLY ANDREADA,Kanyakumari,Tamil Nadu,India,HOME OFFICE,48704,9/1/2012,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,10/1/2012
3760.3065,0.05,22,593.18,8.99,0.6,MEG TILLMAN,Kanyakumari,Tamil Nadu,India,SMALL BUSINESS,49155,18/9/2010,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,23/9/2010
318.94,0.1,45,-195.6,5.53,0.69,LARRY BLACKS,Kanyakumari,Tamil Nadu,India,CONSUMER,49504,16/11/2009,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,16/11/2009
